attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
,development-policy,,9b19cf37d8d634bf14819ec642cc8c9db0ffe2633dca57a990da1e4e7c7854d6,,local-authority-eng:BKM,development-policy,2021-01-06,,
